game_id,developer
de78804268c3f3dd22827c33d3f5609e,Atlus
de78804268c3f3dd22827c33d3f5609e,NIS America
6730a527ff89d9a906fcbded5668d8d9,Josh Wardle
6730a527ff89d9a906fcbded5668d8d9,The New York Times
db800a5331fa14adfbe164d5465e6124,Electronic Arts
db800a5331fa14adfbe164d5465e6124,The Sims Studio
e69adde500d2e6dc299bf5b4f8bebeb9,Ubisoft Montreal
313d4724754b5388499c518b144b583d,Sega
313d4724754b5388499c518b144b583d,Sonic Team
e65f919a2da65dc0745fddcf9d9a462c,Freebird Games
e65f919a2da65dc0745fddcf9d9a462c,X.D. Network Inc.
068ae8c02b52e96d70ee75157e83fb34,hempuli
d2e2e9532c12f5242bbae839a2de5dce,CD Projekt RED
d2e2e9532c12f5242bbae839a2de5dce,CD Projekt
a24a19e4695698d0bac89f36e17b74a6,Nintendo
a24a19e4695698d0bac89f36e17b74a6,HAL Laboratory
6886e7a8ce99aa69ad8773fb548a929d,Nintendo EAD
6886e7a8ce99aa69ad8773fb548a929d,Nintendo
ef556c8d85efc929a5e73890dadb1a9a,343 Industries
ef556c8d85efc929a5e73890dadb1a9a,Microsoft Studios
8d0f6ff1746cf22d82747c310634148c,Monolith Productions
8d0f6ff1746cf22d82747c310634148c,WB Games
285991d5f6654cfc6da5185958042b7b,Capcom
82871ec78eb2b585c5d2cdc4e1a5c218,Capcom
258cfa41b5a35bf7bd123417d50850ad,Sony Computer Entertainment
258cfa41b5a35bf7bd123417d50850ad,Sucker Punch Productions
f6094421885d21f6c660c241492438ae,BioWare
f6094421885d21f6c660c241492438ae,LucasArts
62f2d9a684f10fe2fa651f925061ef23,Ubisoft Entertainment
62f2d9a684f10fe2fa651f925061ef23,Grasshopper Manufacture
0390839f7521e39898f0fab727e1d6a5,Nintendo of Europe
0390839f7521e39898f0fab727e1d6a5,HAL Laboratory
2bb4f6a1b9c5ad7c6eab03d9a7b40973,Grasshopper Manufacture
2bb4f6a1b9c5ad7c6eab03d9a7b40973,Victor Interactive Software
6401c91a6fb4ffb93d32ee4f6f47ed8d,Namco
6401c91a6fb4ffb93d32ee4f6f47ed8d,NOW Production
5e70b532314658af963c8b218f3f5642,Sega
5e70b532314658af963c8b218f3f5642,Sonic Team
ca23634a85c87687db51b9e05ccf5354,Clover Studio
ca23634a85c87687db51b9e05ccf5354,Capcom
fd06402f1457e41859ea59e453b54541,MercurySteam
fd06402f1457e41859ea59e453b54541,Nintendo
90772a2bc40f6af9a618ee3c20496995,Deck Nine
90772a2bc40f6af9a618ee3c20496995,Square Enix
e8dd0f00db73fbce541573d3aefd2028,Game Freak
e8dd0f00db73fbce541573d3aefd2028,Nintendo
714ac9058c875298555a669117add742,Nintendo
714ac9058c875298555a669117add742,WSS playground
19fa94563fc9ba6811de47dc56cafb08,2K Games
19fa94563fc9ba6811de47dc56cafb08,Gearbox Software
1392217279e85609fbbdffe3881624b5,Team Cherry
4cc7dd7de4a4724257f4c7caea6f2636,Namco
f222f73d7c501f9a1cdabeb112e2c741,Eidos Montréal
f222f73d7c501f9a1cdabeb112e2c741,Square Enix
a10a1d3a2aa12c26ada4499b4e16fd08,Nintendo
a10a1d3a2aa12c26ada4499b4e16fd08,AlphaDream
b949400da019f1d36dfbca705490b87e,One More Level
b949400da019f1d36dfbca705490b87e,All In! Games
faf9531836c91b14d0223bc2af567368,Ubisoft Montreal
faf9531836c91b14d0223bc2af567368,Ubisoft Entertainment
ca6baa5a08cb9a4d3b55a3e4ac5659e1,BioWare Edmonton
ca6baa5a08cb9a4d3b55a3e4ac5659e1,Electronic Arts
33c500ec6529cb4622f4876a0be6c5b3,Coffee Stain Studios
c62c3ae7c2ea9c0b8b00e9523f26dae2,Bethesda Game Studios
c62c3ae7c2ea9c0b8b00e9523f26dae2,Bethesda Softworks
e3f55c337180b130e6a845d94619e5f3,Ubisoft Entertainment
e3f55c337180b130e6a845d94619e5f3,Ubisoft Montreal
032841d49915a343833693f9f98ed74f,Sledgehammer Games
032841d49915a343833693f9f98ed74f,Activision
e23206c45739793be3b297611774c276,ninja_muffin99
68409ca13c88e82bb8bde354e2c05827,"Dean ""ppy"" Herbert"
56394a44dc925d0e75ab6eac8be39c13,Nintendo
56394a44dc925d0e75ab6eac8be39c13,Nintendo EAD Software Development Group No.3
ed37fe4795e0d32c9b6df3eca9dc06c7,FromSoftware
ed37fe4795e0d32c9b6df3eca9dc06c7,Sony Computer Entertainment
767cdc282f0bed73095da065271da066,Nintendo
767cdc282f0bed73095da065271da066,Omega Force
23bb8bd4e744973af1c170b95834ec60,Nintendo
23bb8bd4e744973af1c170b95834ec60,Sora
11b2ead1a860f71e995959a834115528,Nihon Falcom
ca4abb1ee152486c191b8d2bd00f39ee,Square
ca4abb1ee152486c191b8d2bd00f39ee,Nintendo
0fa0f64b92e7d36d9479b7a7f21318e2,PlatinumGames
0fa0f64b92e7d36d9479b7a7f21318e2,Nintendo
bc7e54089c6ce1ce28f4480b33e3f9b3,Ninja Theory
bc7e54089c6ce1ce28f4480b33e3f9b3,Capcom
748f2333c2ae6296532c910ef1821702,Electronic Arts
748f2333c2ae6296532c910ef1821702,BioWare
dca96323d40f754e22b74bbdfb79fe08,Square
dca96323d40f754e22b74bbdfb79fe08,(Archive) Square Product Development Division 4
88c4f55dfdb336bd17d2c70cb64173ce,Frictional Games
0fb33166588896749eab79d8b9633d91,Capcom
75e89ad1f7dc5631722ab1b7fdc6a2af,Nintendo EPD
75e89ad1f7dc5631722ab1b7fdc6a2af,Nintendo
6b27bea4fa34ab7e954204bbbe3fae04,"Intelligent Systems Co., Ltd."
6b27bea4fa34ab7e954204bbbe3fae04,Nintendo
3f8ebaf8684414e42ee7ecce63a8edcb,WB Games
3f8ebaf8684414e42ee7ecce63a8edcb,Traveller's Tales
e9e2984464c8475970009196cc262f96,SEGA of America
e9e2984464c8475970009196cc262f96,Sonic Team
a6272a478af72dae9159e4cf2b272f28,The Pokémon Company
a6272a478af72dae9159e4cf2b272f28,Game Freak
46190fad5083887dde80c582665adbb1,Nintendo
46190fad5083887dde80c582665adbb1,Nintendo EAD
e2542d78b892cafd3341eb608ab2a43e,EA Digital Illusions CE
e2542d78b892cafd3341eb608ab2a43e,Electronic Arts
47041140f5c2d012c1c8dcaf932fff1d,Namco Bandai Games
47041140f5c2d012c1c8dcaf932fff1d,Spike
9b5280afc1494b29ae0fd00ab1bc2b38,Intelligent Systems
9b5280afc1494b29ae0fd00ab1bc2b38,Nintendo
8562418682e3cc75dc6a2e07d757979b,Quantic Dream
8562418682e3cc75dc6a2e07d757979b,Sony Computer Entertainment
19741da37468974adc4cd1e0fc7f8955,Bandai Namco Entertainment
19741da37468974adc4cd1e0fc7f8955,Witchcraft Inc.
6120b2eb07cd7ed81101eab200427aa3,Thunder Lotus Games
6b79a6b896cbbd698e2afc726216dd70,Tarsier Studios
6b79a6b896cbbd698e2afc726216dd70,Bandai Namco Entertainment
c3257751959f7930802df5da1d7500e7,Tango Gameworks
c3257751959f7930802df5da1d7500e7,Bethesda Softworks
faa39dba2a4a39b2617f98fa706fd4a4,Ninja Kiwi
ab7de6cac76f11b479c98e7de14e99fb,Simogo
ab7de6cac76f11b479c98e7de14e99fb,Annapurna Interactive
e3a53fc408157236f55d0d95eb0178a4,Koch Media
e3a53fc408157236f55d0d95eb0178a4,4A Games
1cc545736230b9d080ab4c37c5a36628,Delightworks
1cc545736230b9d080ab4c37c5a36628,French Bread
05c513f61e9ecf8536ea9a0feb47e693,Poncle
49a3979db1776343ab52e6c1d6467f93,Double Fine Productions
49a3979db1776343ab52e6c1d6467f93,Majesco Entertainment
156e08b110c45d87e28d8f5e1c6e98da,Bethesda Game Studios
156e08b110c45d87e28d8f5e1c6e98da,Bethesda Softworks
0ab2f9218e924a0a30b7ec509c5715b6,Naughty Dog
0ab2f9218e924a0a30b7ec509c5715b6,Sony Interactive Entertainment
d4c711ad388d62fecce16edfc19935ac,Nintendo EAD
d4c711ad388d62fecce16edfc19935ac,St. GIGA
6ef5497c5164b79fb9d70bf96512411b,Konami
6ef5497c5164b79fb9d70bf96512411b,Team Silent
e5b53c34fbfb6daa10368e88dc2ccb7d,Nintendo
e5b53c34fbfb6daa10368e88dc2ccb7d,Sora
10a30f2800507b45bab332f713a65cec,Gearbox Software
10a30f2800507b45bab332f713a65cec,2K Games
1577bc68bd848359d0c363f75217b3c4,Grasshopper Manufacture
d19dead651404d496eb25305101001a8,Sucker Punch Productions
d19dead651404d496eb25305101001a8,Sony Interactive Entertainment
c8e3c785972facedacb18cc75c1a4af8,Sega Technical Institute
c8e3c785972facedacb18cc75c1a4af8,Sega
a3b64814f202174bcad9f817a2a0def8,Capcom
a3b64814f202174bcad9f817a2a0def8,Factor 5
c95c5c3e2c08ec8141467d4559cac156,Nitroplus
c95c5c3e2c08ec8141467d4559cac156,JAST USA
29191da761266db8de9e6b1d47685846,Frictional Games
2573eccfc91d396b475e72c3f699328c,"Nicalis, Inc."
65be37aa1c3c99fe505a1338ef1830c4,Nintendo
65be37aa1c3c99fe505a1338ef1830c4,Next Level Games
c85c07e55179b9c3203b334b08cd35d2,MONKEYCRAFT Co. Ltd
c85c07e55179b9c3203b334b08cd35d2,Bandai Namco Entertainment
5e5a7865d4ae7b4db9f5621c75c03954,Nintendo
9ee4a96a673e5e5356799402ac9826a1,The Behemoth
f7e0a412e82a0e1d8aace811e01f94b2,Videocult
f7e0a412e82a0e1d8aace811e01f94b2,Adult Swim Games
67db6b9e7a2e5b83f6aa4f0181143aad,Nintendo
59139ea769f85daa4076ecead92af2c5,Rockstar Vancouver
59139ea769f85daa4076ecead92af2c5,Take-Two Interactive
a217afb990ab103a72778d3d25c871a7,Nintendo
2a5a7a6c4d3fbc2acf80be8fc065e2e8,Square Enix
9397bc3df48d65806cdc4f1c14100c15,Geography of Robots
9397bc3df48d65806cdc4f1c14100c15,Raw Fury
730d6aa02633f2a7bcc748f9d844999f,Capcom
730d6aa02633f2a7bcc748f9d844999f,Capcom Production Studio 4
800b87b81f4390083f78ccbe095fa6b6,Ubisoft Entertainment
800b87b81f4390083f78ccbe095fa6b6,Ubisoft Québec
ab1e0aebf758c98ea452622490ae51b3,Supergiant Games
f163ebda8c65d2454739c398cae28509,Tango Gameworks
f163ebda8c65d2454739c398cae28509,Bethesda Softworks
e82efe7a518377b9f1b823fb53a8d5ee,Level Infinite
e82efe7a518377b9f1b823fb53a8d5ee,The Outsiders
8cc36e71ebcd5584f243f7843ddc299f,343 Industries
8cc36e71ebcd5584f243f7843ddc299f,Xbox Game Studios
a13b49e38c2b368f20af5a88f53b91fe,Game Freak
a13b49e38c2b368f20af5a88f53b91fe,Nintendo
94d4367bcc34c5d3273ef984a4a72699,Naughty Dog
94d4367bcc34c5d3273ef984a4a72699,Sony Interactive Entertainment
705e9c753dff6dae46e90a6b4588effb,Capcom
705e9c753dff6dae46e90a6b4588effb,Capcom Planning Room 2
6abe67352e491f72f3c34a2fa222b188,Rare
6abe67352e491f72f3c34a2fa222b188,Xbox Game Studios
a817ab6c0a01e0e087ada168376a7f11,Monolith Productions
a817ab6c0a01e0e087ada168376a7f11,Vivendi Universal
992bb5ff980fe25b0b8d3206fe0cb266,2K Games
992bb5ff980fe25b0b8d3206fe0cb266,Hangar 13
b2e8b44f5d927419d5b007da72608498,Square Enix
b2e8b44f5d927419d5b007da72608498,Cavia
a999e6c3888ee6bc0b1154a8cb277189,Telltale Games
a999e6c3888ee6bc0b1154a8cb277189,Skybound Games
e83ee56d715cc058f0e85be7a78330e1,Square Enix
e83ee56d715cc058f0e85be7a78330e1,Luminous Productions
f55578d327cc669e50c6af9f8d153953,Remedy Entertainment
f55578d327cc669e50c6af9f8d153953,Rockstar Games
efcbb4a23ebaa4a5a65f58af73b35bcf,Atlus
efcbb4a23ebaa4a5a65f58af73b35bcf,NIS America
e9d62e2165b91e949f0b1133a034d952,David Szymanski
e9d62e2165b91e949f0b1133a034d952,New Blood Interactive
220ae5bc325328f04648bd6bd39d06c4,Bethesda Game Studios
220ae5bc325328f04648bd6bd39d06c4,ZeniMax Media
3e59f3ee432a33fd8ee97061e1a69ab7,Roll7
3e59f3ee432a33fd8ee97061e1a69ab7,Private Division
a4652c65f6930260159723af67e661eb,Square Enix
a4652c65f6930260159723af67e661eb,Square Enix Creative Business Unit III
58880fe9cb4c6ee31642a6bd1cca7bb0,The Pokémon Company
58880fe9cb4c6ee31642a6bd1cca7bb0,Game Freak
01fb698201a8e98c8319f274f1fbaa3d,Konami
2218632d1346d44a90a7aa8417b1ebd3,NetherRealm Studios
2218632d1346d44a90a7aa8417b1ebd3,WB Games
a25f25bbb05ef543fd1bcfeb4b9e23d2,Wiz
a25f25bbb05ef543fd1bcfeb4b9e23d2,"Namco Networks America, Inc."
38332123d85d04624278b15481f3a7a4,Virtuos
38332123d85d04624278b15481f3a7a4,Square Enix
f9126175607894286d2874a281e9e01c,NetherRealm Studios
f9126175607894286d2874a281e9e01c,WB Games
f277cb168f36565de20147120e5dd4c9,Atlus
f277cb168f36565de20147120e5dd4c9,Ghostlight Ltd.
a9c92b15d51eaaa9dfcd43c0a398f698,THQ Wireless
a9c92b15d51eaaa9dfcd43c0a398f698,Aspyr Media
30fff81b97445a26a2a9b04b4fb562f9,Yacht Club Games
30fff81b97445a26a2a9b04b4fb562f9,Nintendo
d6f9f500501f31f5786cee83e6f40f83,Sony Interactive Entertainment
d6f9f500501f31f5786cee83e6f40f83,Sucker Punch Productions
1eff959720bed22e68b540b0d4b93e99,Retro Studios
1eff959720bed22e68b540b0d4b93e99,Nintendo
3f018283298ebe308b00e585b7092d54,Capcom
3f018283298ebe308b00e585b7092d54,Virgin Interactive Entertainment
0fb21390437a0d72b790cf2613212222,Terrible Toybox
0fb21390437a0d72b790cf2613212222,Lucasfilm Games
9ef440042714355f0f05b9d986d4c87d,Square Enix
9ef440042714355f0f05b9d986d4c87d,Eidos Montréal
0ccad9c06a343169dee00937a030ea03,Toys for Bob
0ccad9c06a343169dee00937a030ea03,Activision
d835e1a03ef625fe361012c05923c1df,Greg Lobanov
d835e1a03ef625fe361012c05923c1df,Finji
a392d7d172fb52bcb8482080eacce951,Treasure
a392d7d172fb52bcb8482080eacce951,Nintendo
c30b43e29da8cd78f16fb00a905d5517,Mobius Digital
c30b43e29da8cd78f16fb00a905d5517,Annapurna Interactive
c582549fdce23904a47ae65993c4084e,Nintendo
c582549fdce23904a47ae65993c4084e,Nintendo EAD
60bb4ceed21b77b238e64c23047c3305,MachineGames
60bb4ceed21b77b238e64c23047c3305,Bethesda Softworks
7085dfbbe486b85371c9756d46cd1c27,Nintendo
7085dfbbe486b85371c9756d46cd1c27,Game Freak
6f6348839fc6d66ecb7d140baaafc4b3,Subset Games
62fecc7c95201837f0ee2334816db6d1,Second Dinner
62fecc7c95201837f0ee2334816db6d1,nuverse
1c24c6abfdc7f9d818fe5f08c1e39bc3,Square Enix
1c24c6abfdc7f9d818fe5f08c1e39bc3,PlatinumGames
c233cec6f7018fbfc5032bd090abdf19,Clickteam
c233cec6f7018fbfc5032bd090abdf19,Scottgames
25410d6cfe53f98bb6e2eff2e0920db8,Warner Bros. Interactive Entertainment
25410d6cfe53f98bb6e2eff2e0920db8,NetherRealm Studios
7ca330650b9e3675c159ebadfa0ad2ce,TYPE-MOON
7ca330650b9e3675c159ebadfa0ad2ce,Aniplex
386223f2866dd5acf68be9196db72539,Techland
386223f2866dd5acf68be9196db72539,Techland Publishing
7d6af903adb7ee2d7ce4c3ce8f5be613,Capcom
7d6af903adb7ee2d7ce4c3ce8f5be613,CyberConnect2
178136b219b50add33464614a958e0a9,Bandai Namco Entertainment America
178136b219b50add33464614a958e0a9,Bandai Namco Studios
ee906329818945d56078097cc468eff8,Binary Haze Interactive
ee906329818945d56078097cc468eff8,Live Wire
a886b2957142073e4f1a9e9235a6905f,ASCII Entertainment
a886b2957142073e4f1a9e9235a6905f,Love-de-Lic
db7e32f161dd3a964ba46424de6487f4,Ubisoft Entertainment
db7e32f161dd3a964ba46424de6487f4,Ubisoft Montreal
2a8095464b426bd8681d2ea897aa1d64,Ubisoft Entertainment
2a8095464b426bd8681d2ea897aa1d64,Ubisoft Québec
570952e40a1d2b4fa7c3f9d19e2598fb,Insomniac Games
570952e40a1d2b4fa7c3f9d19e2598fb,Microsoft Studios
44b641c9ae621ff5039ed80480c26c98,Kojima Productions
44b641c9ae621ff5039ed80480c26c98,Konami
e099129f16efeeee968d122e096dfbaf,Shift
e099129f16efeeee968d122e096dfbaf,Bandai Namco Entertainment
2630612c2df84cf321f125f25ca611a3,Next Level Games
2630612c2df84cf321f125f25ca611a3,Nintendo
c728a7e2f7db420fe9131a2a9139256b,Project Moon
0e1cbe9eb27e8c591d87df9d4f31d076,Capcom
40ac1a6ce48bf963003368e6427f2d5f,Activision
40ac1a6ce48bf963003368e6427f2d5f,Vicarious Visions
e0fecc134b2dc44fa2bad4c636c4975f,Criterion Games
e0fecc134b2dc44fa2bad4c636c4975f,Electronic Arts
f1c4c77a506500f12b69c71e72b67707,Aksys Games
f1c4c77a506500f12b69c71e72b67707,Spike ChunSoft
dc79435b714c155b5921942598d3ad03,Square Enix
861c91ef50816300230b011be94939c3,Neversoft Entertainment
861c91ef50816300230b011be94939c3,Activision
bbca4676bffe0c0d87cf46e4da8cf55b,Firaxis Games
bbca4676bffe0c0d87cf46e4da8cf55b,2K Games
dcf23f0b07237259b1576545cca9c089,Koei Tecmo Games
dcf23f0b07237259b1576545cca9c089,Team NINJA
83d61eb2e2989597bbd642b225ae68de,Microsoft Game Studios
83d61eb2e2989597bbd642b225ae68de,Epic Games
cb450a664ab94c635a9ceecdfcb939c7,"Sony Computer Entertainment, Inc. (SCEI)"
cb450a664ab94c635a9ceecdfcb939c7,Square
7341321dbe463d1411c12bc8c333bb28,tobyfox
6ca6d153a2e5fa5e21b8b2427f896777,Namco
6ca6d153a2e5fa5e21b8b2427f896777,Namco Hometek
93f9631fa8cfe7834ec1eea519e798d5,Ubisoft Toronto
93f9631fa8cfe7834ec1eea519e798d5,Ubisoft Entertainment
5b3f2b35d29d59aa8b6c11c1ab947aec,Sony Interactive Entertainment
5b3f2b35d29d59aa8b6c11c1ab947aec,Guerrilla Games
8935be4f5fd553239bc32c75566eb720,Sega
8935be4f5fd553239bc32c75566eb720,Atlus
c6423a258be0800d408651a3f28bd0e8,Kojima Productions
4c26203e8d15f004a8c279eb2d040533,Monolith Soft
4c26203e8d15f004a8c279eb2d040533,Namco
cdcb7892a6b1b575bbc00c8f8811030c,Surefire.Games
cdcb7892a6b1b575bbc00c8f8811030c,Chris Nordgren
f1202bff33e66560c6cd329f418560e1,Klei Entertainment
9085d637e4f56c09946b70a3f38de409,Ubisoft Entertainment
9085d637e4f56c09946b70a3f38de409,Ubisoft San Francisco
ed7c4edd3c9129da8f2fa7d9ec0e8a0f,Sony Computer Entertainment
ed7c4edd3c9129da8f2fa7d9ec0e8a0f,Red Kite Games
2701ff6d1f1586d797338ffd1231201a,Nintendo
2701ff6d1f1586d797338ffd1231201a,Game Freak
61d9746644cde2f269d194db85e53137,Nintendo
61d9746644cde2f269d194db85e53137,"Intelligent Systems Co., Ltd."
1b9c90e2a2417564ccfaad754a756911,Project Moon
1b6abd3bbc82e3ed0b0f4318f952709f,Naughty Dog
1b6abd3bbc82e3ed0b0f4318f952709f,"Sony Computer Entertainment, Inc. (SCEI)"
07e5c53b8dca3a0c802e194dffd3ecb3,Sega
07e5c53b8dca3a0c802e194dffd3ecb3,Atlus
f1242ae31ff9b8967b46b5c08f5cdb14,Supergiant Games
86aa40a115d14a23568fb597b84aac30,Hi-Rez Studios
ba220a9edd2f3e3037c4013e68e4e5a2,Visceral Games
ba220a9edd2f3e3037c4013e68e4e5a2,Electronic Arts
be51ab5424eae1fd7d599fd1c898e1b3,Capcom
be51ab5424eae1fd7d599fd1c898e1b3,Capcom Production Studio 4
d5f29cb0860179bea081094e06eed88f,PlatinumGames
d5f29cb0860179bea081094e06eed88f,Nintendo
2474b6661975d2e5c0932adaf83f6051,FromSoftware
2474b6661975d2e5c0932adaf83f6051,Agetec
72d1aa787569ac2ad390635207fe92ce,Arc System Works
72d1aa787569ac2ad390635207fe92ce,Atlus
5f704187154b6fb819c925d03a3ccf92,Soleil
5f704187154b6fb819c925d03a3ccf92,110 Industries
d17677a21df65657126e7508fa20f908,Nintendo
d17677a21df65657126e7508fa20f908,Next Level Games
6058af53607a84e7400ca962e9b01268,Annapurna Interactive
6058af53607a84e7400ca962e9b01268,Jason Roberts
263c390beba1e585c313f37cc3702bf7,Square Enix
263c390beba1e585c313f37cc3702bf7,Soleil
3abfb8b8da99023d849212a88bd0e193,Konami
5b6c151c0c9bf6e9c2d5b11b1caa3f1b,Access Games
5b6c151c0c9bf6e9c2d5b11b1caa3f1b,Ignition Entertainment
87d13066e596ddeb8ca932338e6cfc6d,Feral Interactive
87d13066e596ddeb8ca932338e6cfc6d,Traveller's Tales
e69d479860591db2ecb3f216a5bb4b63,A Grumpy Fox
e69d479860591db2ecb3f216a5bb4b63,Deck13 Interactive
a96671e24634b470665d186a35d37540,Sega
a96671e24634b470665d186a35d37540,Dimps
6249067f40e05012c45e8d99a6abed58,SNK
6249067f40e05012c45e8d99a6abed58,Nazca Corporation
6bfac5a0613a9785df0c455ff75f2f01,Avalanche Studios
6bfac5a0613a9785df0c455ff75f2f01,Square Enix
05116acdae49178571aa48d9f14b24f3,Konami
7f3a66f8e8f2a7fef7fd3d3097adaf32,Media Molecule
7f3a66f8e8f2a7fef7fd3d3097adaf32,Sony Computer Entertainment
d6c9275a2b42933cca8ecd9f18297fde,Nintendo
d6c9275a2b42933cca8ecd9f18297fde,Ape
b6dc611ec9bfa6071f2abde1a1a546eb,Nintendo R&D1
b6dc611ec9bfa6071f2abde1a1a546eb,Nintendo
89eb5ec9dad1829e767aff5173eb1968,New Blood Interactive
89eb5ec9dad1829e767aff5173eb1968,Airdorf Games
85c76430ce3c2a983762e794755db71c,Namco
85c76430ce3c2a983762e794755db71c,Namco Tales Studio
2924c221c2fdceced8068f66d107911b,Square Enix
2924c221c2fdceced8068f66d107911b,Square
97e7a705b53a232d48c3bf17c13893af,Bandai Namco Entertainment
97e7a705b53a232d48c3bf17c13893af,Supermassive Games
11e0b4c02fd6de839ae36e03cc9c1246,JAST USA
11e0b4c02fd6de839ae36e03cc9c1246,Nitroplus
dee24f1ca95f84fd148435fa7e50bc94,WayForward Technologies
dee24f1ca95f84fd148435fa7e50bc94,WayForward
fd9151b59418cfd624cee54417cdf311,Sega
eaf8ffa64f47620b62f732429bd0ce3e,Eighting
cab5db95f8749e11d682582c4c3d886a,Nintendo
cab5db95f8749e11d682582c4c3d886a,Nintendo EAD
a2caec68253ca58b0104f35e98959559,Frontwing
a2caec68253ca58b0104f35e98959559,Makura
17ed9ce494907f6bcf3decc89870c0dc,Nintendo
17ed9ce494907f6bcf3decc89870c0dc,Intelligent Systems
a357f0e348a4f332e2cbd787ee43a9ed,Rare
a357f0e348a4f332e2cbd787ee43a9ed,THQ
353d93c3f18c3f20fb9b9e4ed6a61539,Nintendo
353d93c3f18c3f20fb9b9e4ed6a61539,Nintendo SPD Group No. 2
dcd09b84294ef37965ae7eae86897a4b,Electronic Arts
dcd09b84294ef37965ae7eae86897a4b,Ghost Games
dfa9e7b199ecbc696c0dd289f9bf3f66,EA Black Box
dfa9e7b199ecbc696c0dd289f9bf3f66,Electronic Arts
9d515e402ab5c03196db88c21fadf3a8,Number None Inc.
9d515e402ab5c03196db88c21fadf3a8,Microsoft Game Studios
4b0f6a1b0df3f6658ebaa0326ca1e7a0,4A Games
4b0f6a1b0df3f6658ebaa0326ca1e7a0,THQ
5a787a807dc6261ef346ad7ce08bd6f2,3D: Doom Daddy Digital
2c5334b4c622bbc39a71b523419847e3,Nintendo
ab4cad62ffcc256d4aaf73c4b23f9c2b,Cardboard Computer
50cebd6d09f508b430e400543e5f63a3,Nintendo
50cebd6d09f508b430e400543e5f63a3,Nintendo EPD
603644ab1a6c07cf99c1da347f8a38df,NOW Production
603644ab1a6c07cf99c1da347f8a38df,Namco
06116dbfd82378ea7a713fb49644bcb3,Pionner LDC
93fa332ff309ab1929064d47bc806c6c,Nintendo
93fa332ff309ab1929064d47bc806c6c,HAL Laboratory
6c7661f7599455088e273c0bce7ebd1b,Square Enix
b469338afc9cc810e5049838cf9a3e1f,Arkane Studios
b469338afc9cc810e5049838cf9a3e1f,Bethesda Softworks
9b3e1621267035a5291428427865b521,DON'T NOD
9b3e1621267035a5291428427865b521,Square Enix
5e7d21801e4a76106e3638fcb06d9851,Microsoft Game Studios
5e7d21801e4a76106e3638fcb06d9851,Rare
264b4df0219074ffa4e1316d04a2130f,Nintendo
264b4df0219074ffa4e1316d04a2130f,Capcom
83aa981884eb0820b9abbafce405a9dd,Project Moon
28967e5b64bd74fb5f00eda5a056d5d7,Volition
28967e5b64bd74fb5f00eda5a056d5d7,THQ
93cb2d76f0eb6689c61f2f077ab2a06e,Square Enix
35435e5591fab53533fb36a6f091faa0,Konami
8ec6a63c87bd67fc3dc3f4c43f338630,2K Games
8ec6a63c87bd67fc3dc3f4c43f338630,Gearbox Software
48b9dedf4f97d17fb5a1d8f1e050b4bb,Aquaplus
48b9dedf4f97d17fb5a1d8f1e050b4bb,Atlus USA
405d626932a3694237a50a171622e4c6,Inlusio Interactive
405d626932a3694237a50a171622e4c6,IO Interactive
9c6916f965c9d9706df24997d8ec0ccb,Avalanche Studios
9c6916f965c9d9706df24997d8ec0ccb,Eidos Interactive
88be0cf4d970e85f98c1d474a7b0876f,NEOWIZ
88be0cf4d970e85f98c1d474a7b0876f,Round8 Studio
3ca30d405d7577c57c62613859da87fb,Square Enix
88453480348ef30a922a4778f36df2d2,Smilebit
88453480348ef30a922a4778f36df2d2,Sega
22dc952e0e932291f5a18ca6f7644f7c,Ghost Town Games
22dc952e0e932291f5a18ca6f7644f7c,Team17
731907a560022f1f7952e50088902d12,Atlus USA
731907a560022f1f7952e50088902d12,Atlus
ca2184f0c5a01403c0a5b6868a01d0e5,X.D. Network Inc.
ca2184f0c5a01403c0a5b6868a01d0e5,PeroPeroGames
2b6f8d9869ce88395f1b0e816756aeba,"Intelligent Systems Co., Ltd."
2b6f8d9869ce88395f1b0e816756aeba,Nintendo
2f2b9e6136a7cb16a4b7d34d67453bd3,Ghost Story Games
9183ec511aa1ae3c204ea0eb544bfdad,Gearbox Software
9183ec511aa1ae3c204ea0eb544bfdad,Sierra Entertainment
94449ed4fad13947bf8c40bf79d8dec2,LW Media
54b41041cadfedcefa8edddb9b202907,Activision
54b41041cadfedcefa8edddb9b202907,Radical Entertainment
c93dc619329b0ff5fd47d46f7ca4486e,Nintendo
c93dc619329b0ff5fd47d46f7ca4486e,Game Freak
cbf4ab3e9881dfb561fc7f2733dcbd67,Iron Gate AB
cbf4ab3e9881dfb561fc7f2733dcbd67,Coffee Stain Publishing
4267199b656f2c48ac6c28d04f167637,Nankidai
4267199b656f2c48ac6c28d04f167637,0UP Games
0dba89883edbf282db505783137da1b1,Inti Creates
dd9890c1e0f8120c7fcf2fb4414bacfa,Playstack
dd9890c1e0f8120c7fcf2fb4414bacfa,Cold Symmetry
8f79bc52232911569d906846fa41631a,Deep Silver
8f79bc52232911569d906846fa41631a,Warhorse Studios
619ef2396acdb6eb82fd65aedcb387f7,Square
88ccc2f9a8a56061e6cc6a95d9ee5a40,Square Enix
88ccc2f9a8a56061e6cc6a95d9ee5a40,United Front Games
8589a0d5aee08a705b69cef578055374,Capcom Production Studio 4
8589a0d5aee08a705b69cef578055374,Capcom
1d32e43a4d4c8b4027cd785eb5a9d714,Light Brick Studio
1d32e43a4d4c8b4027cd785eb5a9d714,The LEGO Group
